composition,band_gap
Co4P4O14,2.0784
Co8P4Cl4O16,2.6302000000000003
Co8P4H4O20,2.4941
Co4Te6O16,2.4813
Co12As8O32,1.958699999999999
Co6P4O16,2.9001
Co6P8Pb2O28,3.0652
Co18Te6O36,1.0654
Co16Se12Cl8O36,2.4618
Co10Se8Br4O24,2.528
Co10Te8Cl8O22,1.8011
Co24Te12Cl8O48,2.2763
Co14Sb4O24,0.8058999999999991
Co14Te8Br12O24,2.2401
Co18Te10Pb12O60,1.3596
Co4Ag4N12O36,2.480299999999999
Co2Ag2O4,1.331999999999999
Co4As8,0.172299999999999
Co2As8F36,3.4419
Co8As8Se8,0.3947
Co2Au2O4,0.5255000000000001
Co8Bi16S8O56,2.244799999999999
Co2Bi12S4O32,2.350099999999999
Co4Bi4As4O20,2.0761
Co1Br2,0.1072
Co1Cl2,0.0843
Co2F4,2.2721
Co4F12,1.6435
Co4H48Br8O24,2.852999999999999
Co4H48Br8O48,3.2083
Co4H8Cl8O4,0.8128000000000001
Co4H8S4O20,1.172
Co1H4Cl2O2,2.573
Co2O2,0.5880000000000001
Co4O8,0.5904
Co4P8,0.437799999999999
Co2P4H16O20,2.448
Co4P8Pb4O28,3.161299999999999
Co4P16O44,3.364999999999999
Co4P4O16,0.483499999999999
Co4P4S4,1.1231
Co8P8Se8,0.6371
Co1Pt1F6,1.9373
Co4S4O16,2.1606
Co4Sb8Br8O12,1.595799999999999
Co4Sb12,0.1633
Co8Sb8S8,0.367399999999999
Co4Se8O20,2.3763
Co2Se2O8,1.3657
Co1Sn1F6,2.6481
Co2Te2Mo2O12,1.847299999999999
Cr1Bi14O24,2.019199999999999
Cr4P12O36,3.3621
Cr4Bi12O30,2.408
Cr8Mo12O48,2.3556
Cr4Cd2O8,1.8327
Cr4Co2O8,2.606
Cr4H48I6N18,1.9093
Cr4Hg2O8,1.2575
Cr4Ni2O8,0.7009999999999991
Cr12P12O42,0.657
Cr8P16Pb12O64,2.4535
Cr8P4Br4O16,2.2655
Cr4Te8O22,2.3209
Cr4Te2O12,1.4893
Cr4W2O12,1.609599999999999
Cr12Fe8O48,1.823599999999999
Cr6Ag2O16,1.2442
Cr6B14Br2O26,0.466099999999999
Cr12B28Cl4O52,2.7626
Cr6B14I2O26,2.026499999999999
Cr6B14O26F2,3.1891
Cr4Ag1Bi1O14,1.698599999999999
Cr4In1Ag1Se8,9.999999999976698e-05
Cr16Si8Br8O28,2.2567
Cr16Si8Cl8O28,2.320299999999999
Cr5In1S8,0.134599999999999
Cr20O48,1.794699999999999
Cr1Ag1P2Se6,0.6964
Cr1Ag1O2,1.6634
Cr1Ag1Se2,0.4239
Cr2Ag2Sn2Se8,0.0041
Cr6As6O24,2.5028
Cr1Au1O2,1.266
Cr1Au1S2,0.5956
Cr4B4Pb4O16,2.324799999999999
Cr6Br18,1.2759
Cr2Cd2O8,2.2913
Cr2Cl6,1.5182
Cr2Cl2O2,0.3688
Cr2Co2O8,0.506
Cr4Cu4P8S24,0.0876
Cr1Cu1P2Se6,0.639999999999999
Cr2Cu2O4,1.5391
Cr2F4,0.006399999999999
Cr2F6,3.0453
Cr8F32,1.5712000000000002
Cr4F20,1.4475
Cr1F6,2.0863
Cr2H24Cl6O12,3.197
Cr4H60S8O60,3.332799999999999
Cr4H72O36F12,4.2569
Cr1H1O2,3.155799999999999
Cr4H4Se12O32,3.000299999999999
Cr2Hg2Pb4O12,2.0918
Cr4Hg12Pb8O32,1.9243
Cr4Hg24As16Br28,1.143599999999999
Cr4Hg4O16,1.931
Cr6I18,1.159
Cr4Ni8B4O20,2.7366
Cr2Ni2Ag4F14,1.657399999999999
Cr2O4,0.041999999999999
Cr4P8Pb20O52,2.1886
Cr1P6W3O24,2.0678
Cr6P6O24,2.4649
Cr4Pb8F28,3.6136
Cr2Pb4O10,1.8544
Cr4Pb4O16,2.0522
Cr2Sb6Pb8O26,1.1067
Cr4Sb4F40,1.2929
Cr4Sb4O16,0.8623000000000001
Cr4Sn4Sb4O24,0.9006000000000001
Cr8Te24,0.1806
Cs4B24Br24,2.5614
Cs4B24Cl24,3.2704
Cs2B12H12,5.3831
Cs4B24I24,1.687599999999999
Cs4Bi16Te24,0.848399999999999
Cs4Nb24Cl60,0.967
Cs2Sb4S8,1.4413
Cs2Sb4Se8,1.121999999999999
Cs2Te4O12,0.361699999999999
Cs20P8Pd2Se32,1.253099999999999
Cs40Si28O36,1.415
Cs40Tl24Si4O16,0.192299999999999
Cs24Nb2In12As18,0.8548
Cs12Sn2As6O1,0.558
Cs8P12Se24,1.3135
Cs2Ag1As1Br6,1.116099999999999
Cs4Ag2As2S8,1.5615
Cs2Ag1Au1Cl6,0.448
Cs2Ag1Bi1Cl6,1.8663
Cs2Ag1Bi1F6,2.7645
Cs8Ag4Br12,2.7333
Cs8Ag4Cl12,3.0042
Cs4Ag2F8,0.185
Cs8Ag4I12,2.8367
Cs2Ag1Mo1F6,2.7943
Cs2Ag1Sb1Cl6,1.662399999999999
Cs6Al3N15O45,2.917
Cs2Al2As2O7,3.662199999999999
Cs4Al4B4O14,4.249
Cs2Al2P2O9,4.899699999999999
Cs2Al2Sb2O7,3.6378
Cs2Al1Ag1F6,3.4974
Cs2Al1In1H6,0.610799999999999
Cs8Al4P12O40,4.6788
Cs2Al1Tl1F6,5.6085
Cs2Al1Tl1H6,1.136199999999999
Cs4As4Pd2,0.9487999999999992
Cs4As4Pt2,0.9559
Cs4As6,0.447499999999999
Cs8As16Pd12O56,0.3336
Cs16As64S104,1.5193999999999992
Cs8As4H20O24,3.9705
Cs4Au4Se6,1.4734
Cs4Ba4C6O18,4.3381
Cs8Ba4P8O28,4.8119
Cs8Be4Cl16,5.3524
Cs8Be4O8,3.1264
Cs4Bi4Pd2,0.454
Cs16Bi32O56,2.6314
Cs4Bi8Se14,0.7744999999999991
Cs2Br1Cl6F1,0.9489
Cs6C3N6,2.2806
Cs6C3N6,2.6868
Cs8C4O12,3.3306
Cs8Ca8S12O48,5.6575
Cs2Ca1Br4,4.0811
Cs2Ca1Cl4,4.7867
Cs2Ca1H4,3.0097
Cs2Ca1P2O7,4.9064
Cs8Ca4V8O28,3.4021
Cs8Cd8Mo12O48,4.1415
Cs4Cd6Te8,1.558699999999999
Cs8Cd4Bi8S20,1.7308999999999992
Cs8Cd4Br16,3.4843
Cs8Cd4Ge12S32,2.3475
Cs4Cd2I8,2.8822
Cs8Cd4P8O28,3.3607
Cs8Cd4Sn12Se32,1.371999999999999
Cs2Ce10Os2I17,0.0196
Cs2Ce1Ag1Br6,2.6247
Cs2Ce1Cl6,1.823599999999999
Cs4Ce2O6,2.2437
Cs8Co4Br16,0.6984
Cs8Co4Cl16,0.732699999999999
Cs8Co4Si4O16,2.8661000000000003
Cs6Cr3N15O45,2.7358
Cs4Cr2H8F20,1.9123
Cs8Cr4O16,3.2458
Cs4Cu4Sb4Se10,0.8173
Cs4Cu4Si16O38,0.7552000000000001
Cs4Cu6P8O28,0.7549
Cs4Cu6Sn2F24,0.7047
Cs8Cu4Br16,0.1547
Cs8Cu4Cl16,0.376299999999999
Cs2Cu1F6,0.2646
Cs2Dy1Ag1Cl6,3.8171
Cs8Dy4Cl20,4.8906
Cs2Er1Ag1Cl6,3.4947
Cs8Er4Cl20,4.9539
Cs8Ga8B8O28,4.0051
Cs4Ga6As10O36,2.4875
Cs2Ga1Ag1F6,2.7308
Cs8Ga4P12O40,4.207000000000001
Cs16Ga8Sb16,1.2101
Cs8Gd4Cl20,2.9185
Cs2Ge1Te3O12,0.6737000000000001
Cs8Ge8S20,2.6987
Cs2Ge1B4O9,4.274900000000001
Cs2Ge1Cl6,2.215
Cs24Ge12O36,3.3437
Cs4Ge2P8O26,4.236700000000001
Cs4Ge2Se6,1.655199999999999
Cs4Ge2Se8,1.6824
Cs8Ge4Te16,0.537999999999999
Cs4H8Pd2,2.9382
Cs4H8Pt2,3.2534
Cs4H12C2O12,4.0513
Cs2H6Pt1,3.908299999999999
Cs2Hf1W3O12,3.0183
Cs2Hf1Br6,3.2973
Cs2Hf1Cl6,4.2277000000000005
Cs2Hf1I6,2.2062
Cs4Hf2O6,3.8149
Cs4Hg2B18Se18,1.8712
Cs2Hg3Ge2S8,1.7759
Cs2Hg3I8,1.731399999999999
Cs4Hg6S8,1.732499999999999
Cs4Hg6Se8,1.195399999999999
Cs4Hg12S14,0.6230999999999991
Cs8Hg4Br16,2.4673
Cs8Hg4Br16,2.8128
Cs16Hg8Cl32,3.0746
Cs2Hg1F4,2.0818
Cs4Hg2I8,2.0411
Cs2Hg1O2,2.068899999999999
Cs2Hg1Te1,1.8046
Cs8Ho4Cl20,4.9039
Cs8I16O44,2.984999999999999
Cs2I1Cl6F1,1.126099999999999
Cs16In16Sb24,1.267199999999999
Cs4In6,0.216299999999999
Cs2In1Ag1Br6,0.255599999999999
Cs2In1Ag1Cl6,1.3421
Cs2In1Ag1F6,2.1888
Cs2Ir1F6,0.077699999999999
Cs4K4B20O34,4.6216
Cs4K4Cd6O10,1.2436
Cs8K8Te4O20,2.024899999999999
Cs2K1Ag1F6,0.637099999999999
Cs2K1As1Br6,3.0015
Cs2K1As1F6,4.6474
Cs2K1Bi1F6,4.9469
Cs2K1Ce1Br6,0.314
Cs2K1Co1F6,3.0136
Cs2K1Cr1Cl6,1.553499999999999
Cs2K1Cr1F6,4.287
Cs2K1Cu1F6,0.8990999999999991
Cs2K1Dy1Cl6,5.1988
Cs2K1Er1Cl6,5.2229
Cs2K1Fe1F6,4.095599999999999
Cs2K1Gd1Cl6,3.2188
Cs2K1Ho1Cl6,5.2294
Cs2K1In1Br6,2.3584
Cs2K1In1Cl6,3.5784
Cs2K1In1F6,5.4629
Cs2K1Lu1Cl6,5.2423
Cs4K2Mn6F24,0.810199999999999
Cs2K1Mn1F6,1.7435
Cs2K1Mo1F6,4.1117
Cs2K1Nd1Br6,4.2395
Cs2K1Pr1Br6,4.2336
Cs2K1Rh1F6,2.101299999999999
Cs2K1Sc1Cl6,3.7113
Cs2K1Sc1I6,2.3591
Cs2K1Sm1Cl6,5.0573
Cs2K1Tb1Cl6,5.0878
Cs2K1Tl1F6,3.605
Cs2K1Tm1Cl6,5.2319
Cs2K1Y1Br6,4.2852
Cs2K1Y1Cl6,5.1935
Cs2La10Ru2I17,0.0035
Cs8La4Br20,3.3266
Cs8La4Cl20,4.097300000000001
Cs4Li4Ge2O8,3.4744
Cs4Li4Si2O8,3.8531
Cs4Li4Ti2O8,3.955399999999999
Cs4Li6Ga2O8,3.6593
Cs4Li2As2O8,3.7302
Cs2Li1Ce1Br6,0.2909
Cs2Li1Cr3F12,3.1832
Cs2Li1Cr1F6,4.3359
Cs2Li1Dy1Cl6,5.0917
Cs2Li1Er1Cl6,5.1941
Cs2Li1Gd1Cl6,2.782
Cs2Li1In1Br6,1.318
Cs4Li2In2Cl12,3.2418
Cs2Li1Lu1Cl6,5.3389
Cs8Li4Mn4O16,1.818
Cs2Li1Mo1F6,4.8178
Cs4Li2Nb2S8,2.4582
Cs2Li1Nd1Br6,3.9972
Cs2Li1Nd1I6,2.9743
Cs2Li1Pr1Br6,3.9721
Cs2Li1Pr1I6,2.960899999999999
Cs4Li2Sc2Cl12,3.8154
Cs2Li1Sm1Cl6,4.9508
Cs2Li1Tb1Cl6,5.0434
Cs2Li1Tm1Cl6,5.2527
Cs2Li1V3F12,2.163399999999999
Cs4Li2V2O8,3.9955
Cs4Li2V2S8,1.5877999999999992
Cs2Li1Y1Br6,4.0508
Cs2Li1Y1Cl6,4.8986
Cs2Li1Y1I6,3.008499999999999
Cs2Lu1Ag1Cl6,3.7052
Cs8Mg8Mo12O48,4.2715
Cs8Mg4Ge12Se32,1.4687
Cs16Mg8Si40O96,4.9135
Cs8Mg4Sn12Se32,1.4299
Cs8Mn4P16O48,4.6555
Cs8Mn8Mo12O48,3.303
Cs4Mn6S8,0.409699999999999
Cs8Mn4Bi8S20,0.8597999999999991
Cs8Mn4Br16,2.6151
Cs2Mn1Cl4,1.2335
Cs2Mn1Cl6,1.342299999999999
Cs2Mn1F4,3.459399999999999
Cs2Mn1F5,1.3155
Cs2Mn1F6,3.3832
Cs4Mn2Ni2F12,3.9301
Cs8Mn4O16,0.6356
Cs4Mn2S4,1.1924
Cs16Mn8Si40O96,2.4585
Cs4Mn2Sn2Te8,0.3822
Cs4Mn2Te4,1.0568
Cs4Mo6O20,3.4187
Cs8Mo12P12O68,2.2994
Cs4Mo6Se2O24,2.4983
Cs8Mo4O16,4.6118
Cs8Mo4S16,1.735799999999999
Cs8Mo4Se16,1.224
Cs4Na4B20O34,4.7735
Cs8Na12In4O16,2.428599999999999
Cs8Na12Tl4O16,1.7763
Cs2Na1Al1H6,1.8894
Cs8Na4As28,1.4374
Cs2Na1As1Br6,2.559
Cs2Na1As1F6,4.557799999999999
Cs4Na2As2O8,3.5372999999999992
Cs2Na1Bi1Cl6,3.7126
Cs2Na1Bi1F6,5.021000000000001
Cs2Na1Ce1Br6,3.1789
Cs2Na1Ce1Cl6,0.3601
Cs2Na1Ce1I6,2.3813
Cs4Na2Co2F12,2.801
Cs4Na2Cr2F12,4.2707
Cs2Na1Dy1Cl6,4.9885
Cs2Na1Er1Cl6,5.3424
Cs4Na2Fe2F12,3.841
Cs4Na2Ga2F12,5.9704
Cs4Na2Ga2P4,1.482
Cs2Na1Gd1Cl6,3.0186
Cs2Na1Ho1Cl6,5.2906
Cs2Na1In1Br6,1.8935
Cs2Na1In1Cl6,2.9904
Cs2Na1In1F6,5.304
Cs2Na1In1H6,1.255799999999999
Cs2Na1Lu1Cl6,5.494
Cs2Na1Mo1F6,4.3824
Cs2Na1Nd1Br6,4.1254
Cs2Na1Nd1Cl6,4.9943
Cs2Na1Pr1Br6,4.125199999999999
Cs2Na1Pr1Cl6,4.9676
Cs2Na1Pr1I6,3.1147
Cs2Na1Rh1F6,1.9082
Cs2Na1Sc1Br6,3.1061
Cs2Na1Sc1Cl6,3.8894
Cs2Na1Sc1I6,2.2294
Cs2Na1Sm1Cl6,5.1745
Cs2Na1Tb1Cl6,5.2046
Cs2Na1Tl1Cl6,1.9178
Cs2Na1Tl1F6,3.6228
Cs2Na1Tm1Cl6,5.4487
Cs2Na1U1Cl6,0.5004000000000001
Cs4Na2V2O8,3.9493
Cs2Na1Y1Br6,4.2176
Cs2Na1Y1Cl6,5.0774
Cs2Na1Y1I6,3.1517
Cs4Nb6Cl14O10,2.3094
Cs16Nb32O88,3.0055
Cs2Nb6Pb1Cl18,1.0644
Cs4Nb2Ag2S8,2.2195
Cs4Nb2Ag2Se8,1.8213
Cs4Nb2Cu2Se8,1.635099999999999
Cs2Nb1F6,0.247799999999999
Cs2Nd1Ag1Br6,3.3798
Cs2Nd1Ag1Cl6,3.8207
Cs4Ni2N8O24,2.9547
Cs4Ni6S8,0.9065999999999992
Cs2Ni3Se4,0.6160000000000001
Cs4Ni2As4,0.5567000000000001
Cs2Ni1F6,2.4357
Cs2Ni1O2,2.6343
Cs8Np4S8O40,0.213099999999999
Cs2Np1Br6,0.091099999999999
Cs2Np1O4,0.2765
Cs2O1,0.583199999999999
Cs2O2,1.6496
Cs4P4Pd2,1.0311
Cs4P6,0.8470999999999991
Cs4P8Pd6O28,1.3628
Cs8P4Au4S16,2.1538
Cs8P4H20O24,4.6676
Cs8P4O12F4,4.402
Cs4P2Se10,1.4824
Cs4Pa2F14,4.0373
Cs4Pb2I4Cl4,2.9646
Cs4Pb4O6,2.0761
Cs2Pb1Cl6,1.4541
Cs2Pb1Cl1F6,0.098999999999999
Cs8Pb4O8,1.8593
Cs4Pb2O6,1.3724
Cs2Pd1I2Br4,0.723599999999999
Cs2Pd1I2Cl4,0.9218
Cs2Pd3S4,1.3815
Cs2Pd3Se4,0.986699999999999
Cs2Pd1Br6,0.756
Cs2Pd1Cl4,1.839
Cs2Pd1Cl6,1.3617
Cs2Pd1F6,2.306499999999999
Cs8Pd4Se32,1.1887
Cs2Pr10Co2I17,0.052999999999999
Cs2Pr10Ru2I17,0.0013
Cs8Pr4Cl20,4.7712
Cs4Pt2,1.6743
Cs2Pt3S4,1.6386
Cs2Pt3Se4,1.3326
Cs2Pt1Br6,1.4417
Cs2Pt1C2,1.2698
Cs2Pt1Cl6,2.1146
Cs2Pt1F6,2.6933
Cs2Pt1I6,0.655099999999999
Cs2Pu1Cl6,0.365
Cs2Rb1As1Br6,2.8942
Cs2Rb1As1F6,4.5627
Cs2Rb1Bi1F6,4.7749
Cs2Rb1Cu1F6,0.8744000000000001
Cs2Rb1Fe1F6,4.1178
Cs2Rb1Ga1F6,5.9411000000000005
Cs2Rb1In1F6,5.3728
Cs2Rb1Lu1Cl6,5.0606
Cs2Rb1Sc1I6,2.3929
Cs2Rb1Sm1Cl6,4.8937
Cs2Rb1Tb1Cl6,4.923299999999999
Cs2Rb1Tl1F6,3.7422
Cs8Re4Cl12O12,2.3472
Cs12Re12Se30,0.7173
Cs16Re24Se32I24,2.0776
Cs2Re1Cl6,1.2397
Cs2Re1F6,1.8006000000000002
Cs8Ru4O16,0.585599999999999
Cs8S4,2.0952
Cs4S6,1.3635
Cs8S20,1.8661999999999992
Cs8S4O16,5.0111
Cs16Sb8,0.2839
Cs4Sb4Pd2,0.8965999999999991
Cs4Sb4Pt2,0.740699999999999
Cs8Sb16S28,1.641
Cs4Sb16S26,1.664
Cs4Sb2F10,4.7187
Cs2Sc1Ag1Cl6,3.3916
Cs2Sc1Ag1F6,3.651099999999999
Cs2Sc1Ag1I6,2.0571
Cs2Sc1In1I6,1.9467999999999992
Cs2Sc1Tl1F6,5.2805
Cs2Sc1Tl1I6,2.4146
Cs2Se1,1.7952
Cs4Se6,0.7396
Cs8Se20,0.9618
Cs2Se1Cl6,2.7509
Cs8Se4O16,3.8216
Cs12Si6S36O126,5.269699999999999
Cs16Si16O40,4.4604
Cs8Si8Se20,2.515399999999999
Cs8Si12Sn4O36,3.9233
Cs4Si2As4,1.0347
Cs2Si1B4O9,4.7924
Cs24Si12O36,3.6834
Cs4Si2P4,1.2699
Cs4Si2S6,2.9485
Cs4Si2Se8,1.9385
Cs2Sm1Ag1Cl6,3.8478
Cs4Sn2Au4S8,2.0449
Cs4Sn2Ge6O18,2.6155
Cs2Sn1H12N6,2.5332
Cs2Sn1H6O12,2.5642
Cs2Sn2Hg3S8,1.6243
Cs8Sn8O12,2.5267
Cs4Sn6Sb4S20,1.8595
Cs8Sn12Hg4Se32,1.203399999999999
Cs4Sn2As4,0.7669
Cs4Sn2As4Se18,0.7742000000000001
Cs2Sn1Br6,1.438899999999999
Cs2Sn1Cl6,2.59
Cs2Sn1F6,5.3369
Cs2Sn1I6,0.293799999999999
Cs4Sn2O6,2.386
Cs8Sn4S56,1.5134
Cs4Sn2Se6,1.723599999999999
Cs8Sn4Te16,0.633
Cs4Sr2P4O14,4.853499999999999
Cs2Sr1V4O12,2.6812
Cs2Ta6Pb1Cl18,1.4561000000000002
Cs4Ta2Ag2S8,2.5939
Cs2Tb6Te7N2,0.7433999999999991
Cs2Tb1Ag1Cl6,3.8150999999999993
Cs2Tc1Cl6,1.2924
Cs2Tc1F6,1.8113
Cs2Tc1I6,0.6815
Cs8Te4,1.774
Cs16Te16O40,2.8746
Cs4Te6,0.5258
Cs8Te16O36,2.405899999999999
Cs2Te1Br6,2.1121
Cs2Te1Cl6,2.7815000000000003
Cs2Te1I6,1.3877000000000002
Cs4Te2O6,3.535199999999999
Cs8Te4O16,2.846899999999999
Cs4Te2O2F8,5.0319
Cs4Th2As4O16,3.6164
Cs8Th4P12S36,2.285199999999999
Cs4Th2Si12O30,4.7695
Cs16Th16P16Se104,1.6041999999999992
Cs2Th1Cl6,4.6873000000000005
Cs4Ti2Ag4S8,1.6053000000000002
Cs4Ti2Cu4Se8,1.3642
Cs4Ti2Ge6O18,2.9569
Cs8Ti4P8O32,3.4745
Cs4Ti2Si12O30,3.5085
Cs2Ti1W3O12,2.8344
Cs6Ti6S27,0.8114999999999991
Cs4Ti8O18,3.0106
Cs2Ti1Cl6,2.2291
Cs4Ti2Cu6F24,0.3339
Cs2Ti1I6,0.8643000000000001
Cs4Ti2O6,3.3373
Cs4Ti2P8O26,2.691
Cs4Ti2S6,1.2724
Cs2Tl1Ag1F6,0.805299999999999
Cs2Tl1As1Br6,1.2314
Cs2Tl1As1I6,1.0046
Cs2Tl1Bi1F6,3.093899999999999
Cs16Tl8Br40,1.276
Cs8Tl4Cl20,1.809
Cs2Tl1Cr1F6,4.1533
Cs2Tl1Fe1F6,2.9057
Cs2Tl1Ga1F6,4.763400000000001
Cs2Tl1In1Br6,1.8255
Cs2Tl1In1Cl6,2.7015
Cs2Tl1In1F6,3.9896
Cs2Tl1Mo1F6,3.8865
Cs2Tl1Rh1F6,1.9056
Cs2Tl1Ru1F6,0.5579000000000001
Cs2Tm1Ag1Cl6,3.7563
Cs8Tm4Cl20,5.0095
Cs4U2Br8O4,1.9545
Cs2U1Cl4O2,2.3217
Cs4U2Si12O30,0.270799999999999
Cs16U8Si16O64,2.2088
Cs2U2O7,1.5078
Cs2U3Te2O14,1.8635
Cs2U4Nb4O23,1.838499999999999
Cs8U4As8O36,2.1136
Cs24U12Mo12O84,1.9356
Cs2U1O4,1.8211
Cs8U4P8O36,2.1222
Cs8V4P8O32,2.9895
Cs4V6O16,2.1336
Cs4V8O18,0.097099999999999
Cs4V2Ag2S8,1.3867
Cs4V2F12,1.7856
Cs4V2H2O8,3.4847
Cs2W1O2F4,3.1768
Cs4W6Se2O24,3.2939
Cs8W4O16,4.544799999999999
Cs8W4S16,2.1616
Cs2Y1Ag1Cl6,3.8705
Cs2Y1Ag1F6,3.3465
Cs8Y4Cl20,4.701499999999999
Cs2Y1Tl1F6,4.705399999999999
Cs4Zn6S8,2.694499999999999
Cs8Zn4Bi8S20,1.7343000000000002
Cs8Zn4Br16,3.8346
Cs8Zn4Cl16,4.8112
Cs8Zn4Ge12Se32,1.4028
Cs8Zn4H16,3.8811
Cs24Zn12I48,3.224
Cs16Zn8O16,1.979
Cs16Zn8Si40O96,4.2057
Cs8Zn4Sn12Se32,1.2553
Cs2Zr1Ag2Te4,1.483099999999999
Cs2Zr1I6O18,3.4585
Cs6Zr3Si18O45,4.975199999999999
Cs4Zr2Si6O18,4.789899999999999
Cs2Zr1W3O12,2.9771
Cs2Zr7C1I18,0.1184
Cs2Zr1Cl6,3.6531
Cs2Zr1I6,1.839799999999999
Cs4Zr2O6,3.8566
Cs4Zr2Se6,1.3691
Cs3Cr20Se32,0.002099999999999
Cs6Na52In96,0.008099999999999
Cs3Se2O8,0.4225
Cs12Ag4As16Se32,1.604299999999999
Cs6Ag4Sb6S16,1.131599999999999
Cs3Ag9Sb4S12,1.5938999999999992
Cs24Al8As16,0.969
Cs6Al2Ge4O14,3.447199999999999
Cs12Al4O12,2.2572
Cs24Al8P16,1.1821
Cs12Al4Te12,2.1588
Cs12As4P12Se36,1.749499999999999
Cs12As44,1.4052
Cs3As2Cl9,2.6409
Cs3As5O9,3.1425
Cs24As56,1.5702999999999991
Cs12As4O16,3.3566000000000003
Cs12As4Se16,1.2415
Cs12Au8Br44,1.1515
Cs6Au2O2,1.3261
Cs36Au12O24,1.8333
Cs12B4Se12O48,3.1535
Cs6B6Se20,1.7936
Cs6B2As4,1.4845000000000002
Cs24B8O24,2.6073
Cs6B2P4,1.6955
Cs12B4S12,2.545
Cs3Bi1,0.178999999999999
Cs12Bi8P12S48,1.9768
Cs3Bi2Br9,2.599599999999999
Cs3Bi2Cl9,3.229899999999999
Cs6Bi4I18,2.3796
Cs12Bi4Cl24,3.8725
Cs3Bi1F6,4.5888
Cs12Bi4O12,3.0476
Cs12Bi4Se12,2.034799999999999
Cs6Br2O2,1.551499999999999
Cs3Ca2Cl7,5.174799999999999
Cs6Cd2H10,2.7222
Cs12Ce4Cl24,0.460399999999999
Cs6Co2Br10,0.6983
Cs6Co2Cl10,0.7602
Cs3Co1F6,2.912
Cs12Co4I20,0.9287
Cs6Cr4Br18,1.0085
Cs6Cr4Cl18,0.2688
Cs6Cr4I18,0.7209000000000001
Cs12Cu8Br20,2.131
Cs12Cu8Cl20,2.3072
Cs12Cu8I20,2.4429
Cs12Cu20O16,1.6896
Cs6Er4Br18,4.2885
Cs6Er4I18,2.8905000000000003
Cs6Er10P12S48,2.2701
Cs12Er4Cl24,5.0846
Cs12Er4O12,2.2999
Cs12Eu4Si24O60,0.6834
Cs6Fe4F18,4.0424
Cs12Fe16P20O80,2.4999
Cs3Fe1F6,4.0085
Cs12Fe4O12,2.1129
Cs12Fe4Se12,0.045
Cs18Ga12F54,5.7462
Cs24Ga8As16,0.695199999999999
Cs3Ga1F6,5.8579
Cs6Ga2O6,2.877
Cs24Ga8P16,0.9444999999999992
Cs12Ga4Se12,2.3562
Cs12Gd4P8O32,3.1528
Cs6Ge4Sb6O26,1.7817
Cs6Ge8Au2,0.9316
Cs12Ge36H24N8,1.1855
Cs12Ge4As4Se20,1.842499999999999
Cs12Ge4Se12,1.5806
Cs12Ge4Te12,1.1962
Cs6H2S4F24,4.4739
Cs6H2Se4O16,3.4782
Cs6H24N8F6,4.8381
Cs6Hf4Cu2Te20,1.189
Cs6Hf4P10S36,2.1363
Cs6Ho4Br18,3.9708
Cs6Ho14Se24,1.4958
Cs24Ho8Cl48,5.1094
Cs12Ho4O12,2.3008
Cs6I2O2,1.5285000000000002
Cs12I4O20,1.411099999999999
Cs12I4O20,2.0299
Cs6In4Cl18,3.5398
Cs6In6P8O32,3.1055
Cs3In1F6,5.3129
Cs12In4O12,2.1174
Cs24In8P16,0.7103
Cs12La4Mo12O48,3.7278
Cs12La4Br24,3.9286
Cs6La2I12,3.056
Cs9Li12B21O42,4.5305
Cs6Li2Pb8,0.7565000000000001
Cs6Mg2H10,2.5844
Cs3Mn3V4O16,0.889699999999999
Cs6Mn2Cl10,2.8966000000000003
Cs6Mn2I10,1.9819
Cs6Mo4O12F6,3.9977
Cs6Mo4Cl18,0.1505
Cs12Na8Sn4P12,1.027
Cs6Na2Pb8,0.4754
Cs6Nb4As2Se22,0.9588
Cs6Nb4I18,0.434599999999999
Cs12Nb8S44,1.5397
Cs12Nb8Se44,0.8620999999999991
Cs6Nb12S2Br34,0.5779999999999991
Cs6Nb18Te8O64,1.4336
Cs12Nd4Mo12O48,3.7419
Cs12Nd4P8S32,2.3644
Cs24Nd8Cl48,5.0145
Cs12Nd4Cr12O48,2.6163
Cs6Ni2F14,0.873499999999999
Cs6Np2Cl8O4,0.2279
Cs6Np2H16O18,1.6332
Cs12P24N44,4.2176
Cs12P28,2.4278
Cs6P14Pb4O42,4.9376
Cs12P4O16,3.572299999999999
Cs12P4Se16,1.9376
Cs6Pb8Au2,0.7054
Cs6Pd2F10,2.0825
Cs12Pr4Mo12O48,3.7495
Cs6Pr10P12S48,2.3179
Cs12Pr4Cl24,4.895
Cs12Pu4H16O28,1.229199999999999
Cs12Re8N20,0.3266
Cs6Re6S8I8,2.4339
Cs6Re12S14Cl14,2.372099999999999
Cs12Re4O20,2.0941
Cs12Re4O20,2.3753
Cs6Ru4Cl18,0.488599999999999
Cs3Sb1,0.6126
Cs3Sb2Br9,1.9837
Cs3Sb2Cl9,2.395299999999999
Cs6Sb4I18,1.8829999999999991
Cs12Sb20O56,1.187
Cs6Sb10Se18,0.410299999999999
Cs12Sb4O12,3.0838
Cs12Sb4O16,2.7517
Cs12Sb4S12,2.654
Cs12Sb4S16,2.130499999999999
Cs12Sb4Se12,2.2748
Cs12Sb4Se16,1.3871
Cs6Sc4Br18,3.0319
Cs6Sc4Cl18,3.9353
Cs12Sc4Cl24,3.984
Cs12Sc4O12,3.0416
Cs6Si2F14,5.633800000000001
Cs12Sm4P8S32,2.373199999999999
